id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
58,2024-09-17 07:20:12.963426+00,Yacobus Jemmy Hartanto buys shares of PT Jayamas Medica Industri Tbk.,"Yacobus Jemmy Hartanto, an insider, purchased 1,702,200 shares of PT Jayamas Medica Industri Tbk, increasing their holding from 237,406,800 to 239,107,000 shares. This ""buy"" transaction, disclosed on September 13, 2024, indicates a change in ownership, with Hartanto expanding their stake in the company. The purpose of the transaction is not explicitly stated, but it may suggest Hartanto's confidence in the company's prospects. This insider trading activity may have implications for investors, as it could signal a positive outlook for the company's future performance.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/87ce88a1c3_48db469bc8.pdf,2024-09-13 22:09:00,healthcare,healthcare-equipment-providers,"[""IDX"",""Bullish"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Increase Stake""]","[""OMED.JK""]",buy,237406800,239107000,1700200,insider,Yacobus Jemmy Hartanto,179.429,305064600,"{""prices"": [180, 181, 182, 180, 181, 182, 183, 180, 176, 177, 178], ""amount_transacted"": [305500, 207700, 2500, 610000, 70000, 15500, 32700, 200, 75000, 321000, 60100]}",,,,,OMED.JK
59,2024-09-17 07:21:46.368792+00,Bima Kurniawan Sell Transaction of PT ITSEC Asia Tbk.,"On September 13, 2024, Bima Kurniawan, an insider, sold 1,000,000 shares of PT ITSEC Asia Tbk, reducing their holding from 32,823,800 to 31,823,800 shares. This transaction represents a 3.05% decrease in Kurniawan's ownership stake in the company. The purpose of the transaction is not disclosed, but as an insider trading activity, it may indicate Kurniawan's confidence in the company's future performance or a need for liquidity. This transaction may have implications for the company's stock price and investor sentiment, as insider sales can influence market perception.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/88b136f46d_d8228037d4.pdf,2024-09-13 21:28:00,technology,software-it-services,"[""IDX"",""Bullish"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Portfolio Adjustment""]","[""CYBR.JK""]",sell,32823800,31823800,1000000,insider,Bima Kurniawan,339.092,339092200,"{""prices"": [334, 336, 340, 342, 344, 346], ""amount_transacted"": [232000, 18000, 562000, 100000, 85900, 2100]}",,,,,CYBR.JK
60,2024-09-17 07:23:16.545233+00,Patrick Rudolf Dannacher Sell Transaction of PT ITSEC Asia Tbk.,"On September 13, 2024, Patrick Rudolf Dannacher, an insider, sold 51300 shares of PT ITSEC Asia Tbk, reducing his holding from 52466790 to 52415490 shares. This transaction type is a sale, indicating a decrease in Dannacher's ownership stake in the company. The purpose of the transaction is not explicitly stated, but it may be related to personal financial planning or diversification. This transaction may have implications for the company's ownership structure and potentially influence the stock's performance, as insider transactions can be seen as indicators of market sentiment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/42577aa71b_4dbf1f3855.pdf,2024-09-13 21:27:00,technology,software-it-services,"[""IDX"",""Bearish"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Portfolio Adjustment""]","[""CYBR.JK""]",sell,52466790,52415490,51300,insider,Patrick Rudolf Dannacher,338.0,17339400,"{""prices"": [338], ""amount_transacted"": [51300]}",,,,,CYBR.JK
61,2024-09-17 07:27:44.540213+00,RR Capital Group PTE. LTD. sells transaction of PT Panca Global Kapital Tbk.,"On September 10, 2024, RR Capital Group PTE. LTD, an institution, bought 283 million shares of PT Panca Global Kapital Tbk, increasing its holding from 765.79 million to 1048.77 million shares. This transaction represents a significant change in ownership, with RR Capital Group PTE. LTD increasing its stake in the company. The purpose of the transaction is not disclosed, but it may be related to portfolio rebalancing or profit-taking. This transaction may have implications for PT Panca Global Kapital Tbk's share price and investor sentiment, as institution purchase can influence market confidence.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/3b19ed6940_a91ba81d30.pdf,2024-09-17 11:53:00,financials,holding-investment-companies,"[""IDX"",""Bullish"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Investment""]","[""PEGE.JK""]",buy,765786700,1048786700,283000000,institution,RR Capital Group PTE. LTD,100.0,28300000000,"{""prices"": [100], ""amount_transacted"": [283000000]}",,,,,PEGE.JK
62,2024-09-24 07:11:57.190033+00,Prime Health Company Limited Sell Transaction of PT Siloam International Hospitals Tbk.,"On September 21, 2024, Prime Health Company Limited, an insider, sold 1,355,984,600 shares of PT Siloam International Hospitals Tbk, reducing its holding from 3,405,587,320 to 1,045,607,832 shares. This transaction, valued at 2,359,979,600, represents a significant change in ownership. The purpose of the transaction is not disclosed, but it may indicate a shift in Prime Health Company Limited's investment strategy or a need for capital. This transaction may have implications for PT Siloam International Hospitals Tbk's ownership structure and potentially influence the company's direction.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/161088cd93_0f18d520ab.pdf,2024-09-21 12:47:00,healthcare,healthcare-equipment-providers,"[""IDX"",""Neutral"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Divestment""]","[""SILO.JK""]",sell,3405587432,1045607832,2359979600,institution,Prime Health Company Limited,2850.0,6725941860000,"{""prices"": [2850], ""amount_transacted"": [2359979600]}",,,,,SILO.JK
63,2024-09-24 07:14:58.763376+00,Sight Investment Company PTE Limited Buy Transaction of PT Siloam International Hospitals Tbk.,"Sight Investment Company PTE Limited, an insider, has made a significant purchase of shares in PT Siloam International Hospitals Tbk, a healthcare company. The transaction, valued at approximately IDR 5.85 trillion (USD 390 million), increased Sight Investment's holding from 1.35 billion shares to 7.20 billion shares. This ""buy"" transaction, disclosed on September 18, 2024, suggests a strategic investment in the Indonesian hospital chain, potentially indicating confidence in the company's growth prospects. The substantial increase in ownership may also imply a shift in control or influence within the company.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/3a828f6289_b08efe9f0a.pdf,2024-09-18 21:55:00,healthcare,healthcare-equipment-providers,"[""IDX"",""Bullish/Bearish/Neutral"",""insider-trading"",""Ownership Changes"",""Executive Shareholding Changes"",""Mergers & Acquisitions""]","[""SILO.JK""]",buy,1352637000,7205383500,5852746500,institution,Sight Investment Company PTE Limited,2850.0,16680327525000,"{""prices"": [2850], ""amount_transacted"": [5852746500]}",,,,,SILO.JK
64,2024-09-24 07:17:45.24263+00,PT Megapratama Karya Persada Sell Transaction of PT Siloam International Hospitals Tbk.,"On September 18, 2024, PT Megapratama Karya Persada, an insider, sold 2415454500 shares of PT Siloam International Hospitals Tbk, resulting in a decrease in its holding from 5094711480 shares to 2679256980 shares. This transaction represents a significant change in ownership, with PT Megapratama Karya Persada reducing its stake in PT Siloam International Hospitals Tbk by approximately 52%. The purpose of this transaction is not disclosed, but it may indicate a shift in the insider's investment strategy or a need for liquidity. This transaction may have implications for the ownership structure and control of PT Siloam International Hospitals Tbk, potentially affecting the company's future direction and decision-making.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/dac64cf9ca_761edabf9b.pdf,2024-09-18 21:54:00,healthcare,healthcare-equipment-providers,"[""IDX"",""Bullish"",""insider-trading"",""Takeover"",""Ownership Changes"",""Majority Shareholding Change""]","[""SILO.JK""]",sell,5094711480,2679256980,2415454500,institution,PT Megapratama Karya Persada,2850.0,6884045325000,"{""prices"": [2850], ""amount_transacted"": [2415454500]}",,,,,SILO.JK
65,2024-09-25 06:09:08.489064+00,PT Langgeng Bahagia Sell Transaction of Langgeng Makmur Industri Tbk.,"On September 25, 2024, an insider trading transaction occurred involving PT Langgeng Bahagia and Langgeng Makmur Industri Tbk. The transaction type was a sale, with 47,000,000 shares sold, resulting in a decrease in PT Langgeng Bahagia's holding from 179,313,291 shares to 132,313,291 shares. This change in ownership may indicate a shift in the company's strategy or a desire to diversify its portfolio. The purpose of the transaction is to meet free float requirements.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202409/7079df440b_2ee1e78ef6.pdf,2024-09-25 11:09:00,consumer-cyclicals,household-goods,"[""IDX"",""Bearish"",""insider-trading"",""Free Float"",""Ownership Changes""]","[""LMPI.JK""]",sell,179313291,132313291,47000000,institution,PT Langgeng Bahagia,50.0,2350000000,"{""prices"": [50], ""amount_transacted"": [47000000]}",,,,,LMPI.JK
66,2024-12-03 10:25:21.586337+00,PT Samuel Tumbuh Bersama Buys Transaction of PT Nusantara Sawit Sejahtera Tbk.,"On December 2, 2024, PT Samuel Tumbuh Bersama, an insider, bought 3,377,820,100 shares of PT Nusantara Sawit Sejahtera Tbk, increasing its holding from 5,889,679,900 to 9,267,500,000 shares. The transaction type is a ""buy"" with a total amount of 3,377,820,100. The purpose of the transaction is not explicitly stated, but it appears to be a regular market purchase. This significant increase in ownership may indicate PT Samuel Tumbuh Bersama's confidence in PT Nusantara Sawit Sejahtera Tbk's future performance, potentially influencing the market's perception of the company.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/3370525834_8e39ecb13f.pdf,2024-12-02 15:52:00,consumer-non-cyclicals,food-beverage,"[""IDX"",""Bullish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""NSSS.JK""]",buy,5889679900,9267500000,3377820100,institution,PT SAMUEL TUMBUH BERSAMA,190.0,641785819000,"{""prices"": [190], ""amount_transacted"": [3377820100]}",,,,,NSSS.JK
67,2024-12-03 10:38:03.686706+00,PT Mitra Agro Dharma Unggul Sell Transaction of PT Nusantara Sawit Sejahtera Tbk.,"PT Mitra Agro Dharma Unggul, an insider, sold 2,970,500,000 shares of PT Nusantara Sawit Sejahtera Tbk, reducing its holding from 3,331,500,000 shares to 341,000,000 shares. The transaction, valued at 2,970,500,000 occurred on December 2, 2024. The purpose of the sale is not explicitly stated, but it may indicate a shift in the insider's investment strategy or a need for liquidity. This significant reduction in ownership may impact the company's ownership structure and potentially influence its future direction.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/2b5dd81df6_1efc9c84fd.pdf,2024-12-02 15:51:00,consumer-non-cyclicals,food-beverage,"[""IDX"",""Bearish"",""insider-trading"",""Divestment"",""Ownership Changes""]","[""NSSS.JK""]",sell,3331500000,341000000,2990500000,institution,PT Mitra Agro Dharma Unggul,190.0,568195000000,"{""prices"": [190], ""amount_transacted"": [2990500000]}",,,,,NSSS.JK
68,2024-12-03 10:43:56.302953+00,Noprian Fadli Buy Transaction of PT Techno9 Indonesia Tbk.,"On December 3, 2024, Noprian Fadli, an insider, purchased 258,840,000 shares of PT Techno9 Indonesia Tbk, increasing their holding from 0 to 258,840,000 shares. The transaction type was a ""buy"" with an amount of 258,840,000. The purpose of the transaction was to provide a glimpse into future plans. This significant transaction suggests that Noprian Fadli has confidence in the company's future prospects, which may have implications for the company's stock price and investor sentiment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/d7dd871985_9e429bf18b.pdf,2024-12-03 12:53:00,technology,technology-hardware-equipment,"[""IDX"",""Bullish"",""insider-trading"",""Support"",""Ownership Changes""]","[""NINE.JK""]",buy,0,258840000,258840000,insider,Noprian Fadli,38.0,9835920000,"{""prices"": [38], ""amount_transacted"": [258840000]}",,,,,NINE.JK
69,2024-12-03 10:48:14.32201+00,Heddy Kandou Sell Transaction of PT Techno9 Indonesia Tbk.,"On December 3, 2024, Heddy Kandou, an insider, sold 258,840,000 shares of PT Techno9 Indonesia Tbk, reducing their holding from 1,379,400,000 to 1,120,560,000 shares. The purpose of the transaction was to provide a glimpse into future plans. This transaction represents a significant change in ownership, with Heddy Kandou decreasing their stake in the company. The sale may have implications for the company's future direction and could be a signal to investors about the insider's confidence in the company's prospects.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/fb7d344a7a_3372ac7c3a.pdf,2024-12-03 12:52:00,technology,technology-hardware-equipment,"[""IDX"",""Bullish"",""insider-trading"",""Ownership Changes""]","[""NINE.JK""]",sell,1379400000,1120560000,258840000,insider,Heddy Kandou,38.0,9835920000,"{""prices"": [38], ""amount_transacted"": [258840000]}",,,,,NINE.JK
76,2024-12-09 06:45:38.176271+00,Anderson Bay Pte. Ltd. buys shares of Exploitasi Energi Indonesia Tbk.,"Anderson Bay Pte. Ltd. acquired 896,000,000 shares of Exploitasi Energi Indonesia Tbk on December 6, 2024, in a ""buy"" transaction, increasing its holding from 0 to 896,000,000 shares. The purpose of the transaction was for ""perubahan"" (change) and ""pengendalian"" (control). This significant transaction implies a potential change in ownership and control of Exploitasi Energi Indonesia Tbk, with Anderson Bay Pte. Ltd. gaining a substantial stake in the company.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/e049a1e5ea_605d564d54.pdf,2024-12-06 10:33:00,energy,oil-gas-coal,"[""IDX"",""Bullish"",""insider-trading"",""Ownership Changes""]","[""CNKO.JK""]",buy,0,896000000,896000000,insider,Anderson Bay Pte. Ltd.,7.0,6272000000,"{""prices"": [7], ""amount_transacted"": [896000000]}",,,,,CNKO.JK
77,2024-12-09 06:47:47.341764+00,"Arkha Tanto Prima sells 250,000,000 shares of PT Arkha Jayanti Persada Tbk.","PT Arkha Tanto Prima, an insider, sold 250,000,000 shares of PT Arkha Jayanti Persada Tbk, reducing its holding from 842,326,600 to 592,326,600 shares. The transaction, which occurred on December 6, 2024, was reportedly for operational and investment purposes. This significant sale may indicate a shift in PT Arkha Tanto Prima's investment strategy or a need for capital, potentially impacting PT Arkha Jayanti Persada Tbk's ownership structure and future operations.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202412/ec317251ef_6a65f8ce2e.pdf,2024-12-06 18:20:00,industrials,industrial-goods,"[""IDX"",""Bearish"",""insider-trading"",""Investment"",""Ownership Changes""]","[""ARKA.JK""]",sell,842326600,592326600,250000000,institution,PT Arkha Tanto Prima,13.0,3250000000,"{""prices"": [13], ""amount_transacted"": [250000000]}",,,,,ARKA.JK
