id,old_holder_type,new_holder_type,old_sector,new_sector,old_sub_sector,new_sub_sector,changed,action
1578,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1579,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1580,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1581,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1582,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1583,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1586,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1587,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1588,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1589,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1590,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1591,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1592,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1593,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1594,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1595,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1596,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1597,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1598,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1599,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1600,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1601,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1602,"""insider""","""insider""","""healthcare""","""healthcare""","""healthcare-equipment-providers""","""healthcare-equipment-providers""",False,skip
1603,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1604,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1605,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1606,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1607,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1608,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1609,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1611,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1612,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1613,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1614,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1615,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1616,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1617,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""apparel-luxury-goods""","""apparel-luxury-goods""",False,skip
1618,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1619,"""insider""","""insider""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1620,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1621,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1622,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1623,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1624,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1625,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1626,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1627,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1628,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1629,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1630,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1631,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1632,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1633,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1634,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1635,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1636,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1637,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1638,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1639,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1640,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1641,"""insider""","""insider""","""healthcare""","""healthcare""","""healthcare-equipment-providers""","""healthcare-equipment-providers""",False,skip
1642,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1643,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1644,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1645,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1646,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1647,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1648,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""media-entertainment""","""media-entertainment""",False,skip
1649,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1650,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1651,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1652,"""institution""","""institution""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
1653,"""institution""","""institution""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
